ticker,name,sector,industry,market_cap,price,pe,p_fcf,roe,gross_margin,debt_to_asset,shares_outstanding,float_shares,momentum,buyback,pe_score,p_fcf_score,roe_score,gross_margin_score,debt_score,momentum_score,buyback_score,total_score
FDS,FactSet Research Systems Inc.,Financial Services,Financial Data & Stock Exchanges,8634110976,232.73,14.966559,14.627904399670117,0.28084,0.51936,,36431127,36285767.0,-0.49471531163435734,0.035551666135669076,85.23206751054853,82.5974025974026,72.14611872146118,61.31078224101479,,1.0683760683760684,79.74683544303798,70.0
RJF,"Raymond James Financial, Inc.",Financial Services,Asset Management,29966057472,151.75,14.833823,,0.17124,0.92980003,,197091037,176392536.0,0.08523521400972904,0.03690687280582789,85.65400843881856,49.87012987012987,51.598173515981735,98.09725158562368,,41.452991452991455,80.80168776371308,69.9
LULU,lululemon athletica inc.,Consumer Cyclical,Apparel Retail,19623804928,167.28,12.605877,23.813031536805237,0.34013,0.56601,,110482671,106590031.0,-0.43364761865331175,0.03946176299045824,91.56118143459916,56.1038961038961,78.53881278538812,67.23044397463002,,1.9230769230769231,83.33333333333334,69.9
DAL,"Delta Air Lines, Inc.",Industrials,Airlines,47119618048,71.72,10.470074,15.232430084803273,0.2499,0.19900998,,656994112,648879832.0,0.5886930104212106,-0.0061856360003790705,95.56962025316456,80.51948051948052,68.4931506849315,15.010570824524313,,86.53846153846155,16.033755274261605,69.8
SCHW,Charles Schwab Corporation (The,Financial Services,Capital Markets,161693974528,92.28,18.345924,,0.1909,0.9746,,1738099441,1641292380.0,0.2499977630270151,0.03980239245754352,74.0506329113924,49.87012987012987,57.077625570776256,98.5200845665962,,63.24786324786324,83.75527426160338,69.8
ACN,Accenture plc,Technology,Information Technology Services,121640747008,197.65,16.200819,9.999804027405185,0.24763,0.32026002,,613939268,612717529.0,,0.018522949461306504,81.85654008438819,92.98701298701299,68.2648401826484,27.27272727272727,,50.10683760683761,61.18143459915611,69.6
FOXA,Fox Corporation,Communication Services,Entertainment,27680522240,65.07,15.604316,15.678573626896428,0.16823,0.35439,,200693856,334986650.0,0.17414147701901506,0.06406113777245047,83.54430379746836,79.48051948051949,50.57077625570776,31.606765327695562,,54.700854700854705,94.19831223628692,69.6
MAS,Masco Corporation,Industrials,Building Products & Equipment,13556160512,66.58,17.248705,20.442843620045615,71.5,0.35678002,,202913475,202741755.0,-0.036831829474747745,0.038588235294117645,77.42616033755274,65.45454545454545,100.0,32.1353065539112,,28.205128205128204,82.48945147679325,69.3
MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,62983024640,213.69,16.151928,24.51297503412752,0.24193001,0.10308,,294496878,293920786.0,0.7720419847174068,0.06771367405063292,82.0675105485232,54.54545454545454,67.57990867579909,6.553911205073996,,92.09401709401709,95.35864978902954,69.3
STZ,"Constellation Brands, Inc.",Consumer Defensive,Beverages - Brewers,28251953152,162.28,16.886578,13.10531843983818,0.22636999,0.51651,,173384625,144132069.0,-0.12797587390127696,0.040493239800357586,79.11392405063292,85.71428571428572,64.15525114155251,60.04228329809725,,16.23931623931624,84.81012658227847,69.2
CINF,Cincinnati Financial Corporatio,Financial Services,Insurance - Property & Casualty,25971574784,166.82,11.003959,4.228865129035423,0.16036,0.25018,,155686200,152766662.0,0.18782112185836383,0.005735779771298105,94.51476793248945,98.7012987012987,48.401826484018265,19.661733615221987,,56.1965811965812,40.71729957805908,69.0
MS,Morgan Stanley,Financial Services,Capital Markets,299819794432,188.82,17.087784,,,0.87388,,1580000000,1198382600.0,0.5389693834490817,0.014825577478859655,78.27004219409282,49.87012987012987,50.114155251141554,96.19450317124736,,83.33333333333334,56.118143459915615,68.9
CB,Chubb Limited,Financial Services,Insurance - Property & Casualty,129388011520,330.83,12.887806,10.660735274501395,0.14337,0.29548,,388489214,353591080.0,0.13901018150254307,0.023963933666361317,90.71729957805907,91.94805194805194,42.922374429223744,23.25581395348837,,50.427350427350426,69.83122362869199,68.7
HPQ,HP Inc.,Technology,Computer Hardware,18249531392,19.88,7.5303025,6.459153757295825,,0.20251,,914550199,911303546.0,-0.22081306398084197,0.029445502645502646,98.94514767932489,97.14285714285714,50.114155251141554,15.856236786469344,,9.401709401709402,74.89451476793249,68.7
EOG,"EOG Resources, Inc.",Energy,Oil & Gas E&P,68901601280,128.43,14.082236,29.606446943180043,0.16829,0.6202,,535715814,535037601.0,0.23276579945480724,0.03506454371475759,87.34177215189874,42.85714285714286,50.91324200913242,75.47568710359408,,60.256410256410255,78.90295358649789,68.6
ACGL,Arch Capital Group Ltd.,Financial Services,Insurance - Diversified,34768662528,97.59,8.4129305,,0.19540001,0.37162,,356272841,343197566.0,0.02848845013872164,0.04622741764080765,98.31223628691983,49.87012987012987,57.76255707762557,36.1522198731501,,34.82905982905983,87.9746835443038,68.4
NVR,"NVR, Inc.",Consumer Cyclical,Residential Construction,19558889472,7000.92,16.025547,16.828129408600766,0.33185002,0.22889,,2778119,2749786.0,-0.07820874566911365,0.07047878168867236,82.27848101265822,77.14285714285715,77.1689497716895,17.970401691331926,,22.435897435897438,95.9915611814346,68.3
CPAY,"Corpay, Inc.",Technology,Software - Infrastructure,22772353024,334.64,22.264805,12.055808179373754,0.29071,0.7968,,66131990,65377280.0,-0.07139233226732095,0.025762100439025125,62.65822784810127,87.53246753246754,72.8310502283105,91.9661733615222,,22.64957264957265,71.09704641350211,68.2
GEN,Gen Digital Inc.,Technology,Software - Infrastructure,12408328192,20.12,20.742268,9.42613450950878,0.26902,0.78845,,605663774,461370436.0,-0.22159960727461092,0.01670560388076118,68.77637130801688,93.76623376623377,71.46118721461188,91.12050739957716,,9.18803418803419,58.016877637130804,68.1
AFL,AFLAC Incorporated,Financial Services,Insurance - Life,60021522432,114.52,16.767202,11.598081693637285,0.13118,0.46644002,,515183672,511990639.0,0.04004016661075496,0.05686554028990989,79.53586497890295,89.0909090909091,39.95433789954338,53.276955602537,,35.8974358974359,91.9831223628692,68.1
BBY,"Best Buy Co., Inc.",Consumer Cyclical,Specialty Retail,13772742656,65.73,13.041667,16.34746964880597,0.37041,0.22482,,209112577,193780443.0,0.0012124810487012592,0.010879848628192999,90.50632911392404,78.44155844155844,81.5068493150685,17.547568710359407,,31.196581196581196,50.63291139240506,67.9
UAL,"United Airlines Holdings, Inc.",Industrials,Airlines,33049307136,101.8,9.980392,30.072161247845024,0.23987,0.33963,,324649382,320600403.0,0.3643095219119635,0.013507447676747539,96.41350210970464,42.5974025974026,66.89497716894978,30.23255813953488,,73.29059829059828,54.43037974683544,67.9
WRB,W.R. Berkley Corporation,Financial Services,Insurance - Property & Casualty,25396815872,66.83,15.017979,7.57403526328901,0.19700001,0.43407002,,374490856,229416843.0,0.006180070755735841,0.0076572765361559375,85.0210970464135,96.1038961038961,58.21917808219178,47.14587737843552,,31.62393162393162,44.936708860759495,67.8
ULTA,"Ulta Beauty, Inc.",Consumer Cyclical,Specialty Retail,24548251648,553.36,21.59875,27.272922173930294,0.43595,0.43047002,,43736630,43591424.0,0.456294592335005,0.03913847492657457,64.76793248945147,48.57142857142858,87.21461187214612,46.723044397463006,,80.55555555555556,83.12236286919831,67.6
AIZ,"Assurant, Inc.",Financial Services,Insurance - Property & Casualty,11339486208,227.76,13.460993,5.1835284656663205,0.15899,0.11892,,49786997,49280800.0,0.12216189219611762,0.02047517683576712,88.81856540084388,97.92207792207792,47.94520547945205,6.976744186046512,,47.863247863247864,64.55696202531645,67.2
AOS,A.O. Smith Corporation,Industrials,Specialty Industrial Machinery,8963952640,64.82,16.836365,21.034118966676974,0.29197,0.38833,,112376652,110273763.0,0.0354225962573515,0.04002995019076236,79.32489451476793,63.63636363636363,73.0593607305936,39.95771670190275,,35.68376068376068,84.38818565400844,67.0
L,Loews Corporation,Financial Services,Insurance - Property & Casualty,22943987712,111.35,13.971142,14.882989253106022,0.09431,0.36501998,,205767698,169027233.0,0.24188497110297535,0.04050456947567816,87.76371308016877,81.55844155844156,23.059360730593607,34.46088794926004,,62.17948717948718,85.0210970464135,66.9
ZTS,Zoetis Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,51659988992,122.38,20.328903,28.846228107059495,0.65992,0.71892,,420517197,421291896.0,-0.229930185937854,0.052501564569964715,70.042194092827,44.15584415584416,92.92237442922374,85.62367864693447,,8.76068376068376,91.13924050632912,66.8
PRU,"Prudential Financial, Inc.",Financial Services,Insurance - Life,35374198784,101.65,10.175176,2.8032767675718486,0.11359999,0.29603,,347818703,346945560.0,-0.034292588186916044,0.018679998315240854,95.9915611814346,99.22077922077922,32.64840182648402,23.46723044397463,,28.846153846153843,61.39240506329114,66.6
COP,ConocoPhillips,Energy,Oil & Gas E&P,141840236544,116.04,18.274015,18.945185269882934,0.12357,0.4618,,1218853041,1219882250.0,0.3865953280463025,0.03973661750582657,74.89451476793249,70.9090909090909,36.986301369863014,52.85412262156448,,75.0,83.54430379746836,66.4
CI,The Cigna Group,Healthcare,Healthcare Plans,74431946752,278.64,12.56267,7.618515413754728,0.1513,0.092980005,,263660761,262247530.0,-0.1570816120255817,0.037711522376720756,92.19409282700421,95.84415584415584,45.89041095890411,6.13107822410148,,13.461538461538462,81.64556962025317,65.6
AXP,American Express Company,Financial Services,Credit Services,227743006720,331.69,21.552307,,0.33992,0.63469005,,685783466,533354893.0,0.19818993059076298,0.022792022792022793,64.9789029535865,49.87012987012987,78.31050228310502,77.16701902748414,,57.26495726495726,68.35443037974683,65.6
FSLR,"First Solar, Inc.",Technology,Solar,20462923776,190.44,13.40183,21.228792018537046,0.1745,0.40624002,,107450760,101443229.0,0.5197477548414576,-0.0023305842061072117,89.45147679324894,62.857142857142854,52.51141552511416,42.071881606765324,,82.6923076923077,23.20675105485232,65.5
WTW,Willis Towers Watson Public Lim,Financial Services,Insurance Brokers,28140644352,297.64,18.316309,14.661358360858404,0.20076,0.41584,,94203101,94095865.0,-0.10158349370902031,0.04735141591999982,74.47257383966245,82.33766233766234,59.1324200913242,44.18604651162791,,19.444444444444446,88.81856540084388,65.3
CTRA,Coterra Energy Inc.,Energy,Oil & Gas E&P,23456403456,30.89,13.790178,19.281877577492875,0.12275,0.74124,,759352619,748012701.0,0.3022427917762288,-0.034013605442176874,88.18565400843882,70.64935064935065,36.3013698630137,86.89217758985201,,68.80341880341881,6.5400843881856545,65.2
WSM,"Williams-Sonoma, Inc.",Consumer Cyclical,Specialty Retail,23647299584,198.69,22.476244,27.256455508327665,0.51523995,0.46153,,119016049,117453368.0,0.23175244323937294,0.03537055837563452,62.0253164556962,48.83116883116884,89.95433789954338,52.21987315010571,,60.04273504273504,79.11392405063292,65.1
AIG,"American International Group, I",Financial Services,Insurance - Diversified,42216513536,78.68,14.489872,3.74987063707681,0.07399,0.34113997,,534866770,534789016.0,-0.06066229092299739,0.1121442283473623,86.70886075949366,98.96103896103897,14.383561643835616,30.443974630021142,,23.717948717948715,99.36708860759494,64.9
RCL,Royal Caribbean Cruises Ltd.,Consumer Cyclical,Travel Services,77854097408,285.48,18.27657,,0.47731,0.50616,,270528303,256763823.0,0.3805075958280865,-0.00566462664411378,74.68354430379746,49.87012987012987,88.81278538812786,58.7737843551797,,74.57264957264957,16.455696202531644,64.7
UBER,"Uber Technologies, Inc.",Technology,Software - Application,158721916928,77.12,16.30444,25.010840777666395,0.39925998,0.38497,,2036824858,2046384722.0,0.006510361112116666,0.018998526058218567,81.43459915611815,52.727272727272734,84.01826484018264,39.53488372093023,,31.837606837606835,61.81434599156118,64.7
INCY,Incyte Corporation,Healthcare,Biotechnology,19467595776,97.82,15.26053,31.93754720844161,0.2987,0.52884996,,199014486,166622888.0,0.5756749974624553,-0.025981451428690478,84.59915611814345,38.961038961038966,74.42922374429224,62.579281183932345,,85.68376068376068,8.227848101265822,64.5
FISV,"Fiserv, Inc.",,,34209718272,63.97,10.089906,,,,,532998979,,-0.7299247482094039,0.05319148936170213,96.20253164556962,49.87012987012987,50.114155251141554,50.10570824524313,,0.2136752136752137,91.56118143459916,64.5
CTSH,Cognizant Technology Solutions ,Technology,Information Technology Services,29586227200,61.3,13.442983,15.35152495168079,0.15158,0.33717,,478246920,477089562.0,-0.15095702403255834,0.03232323232323232,89.0295358649789,80.25974025974025,46.118721461187214,29.809725158562365,,14.529914529914532,76.37130801687763,64.2
CDW,CDW Corporation,Technology,Information Technology Services,17279981568,133.96,16.579208,18.775445501812214,0.43018,0.21733,,127974463,128560170.0,-0.1997617586128663,0.024132730015082957,79.957805907173,71.42857142857143,86.5296803652968,16.49048625792812,,11.324786324786325,70.25316455696202,63.9
GPN,Global Payments Inc.,Industrials,Specialty Business Services,20256458752,72.37,16.336344,11.584756109255721,0.04824,0.72643,,275243013,234165450.0,-0.21350011708731895,0.04831474486162234,81.22362869198312,89.35064935064935,6.8493150684931505,86.04651162790698,,10.042735042735043,89.24050632911393,63.7
PTC,PTC Inc.,Technology,Software - Application,16628516864,139.74,20.580267,21.132257365305744,0.23141001,0.84233004,,118996116,118459444.0,-0.04487267027498807,0.011038188639067036,69.40928270042195,63.37662337662338,64.38356164383562,95.13742071881607,,26.495726495726498,51.0548523206751,63.6
BF-B,Brown Forman Inc,Consumer Defensive,Beverages - Wineries & Distilleries,13371209728,29.15,16.947674,22.331873688000034,0.20417,0.59335,,290262390,324197964.0,-0.20132377581817967,0.02770423660732265,78.69198312236287,61.298701298701296,59.3607305936073,71.45877378435517,,11.11111111111111,72.78481012658227,63.6
REGN,"Regeneron Pharmaceuticals, Inc.",Healthcare,Biotechnology,79350120448,750.57,18.081669,24.35266738513361,0.14864999,0.44566002,,103902660,98552983.0,0.26425954322661527,0.03557837566761682,75.52742616033755,55.32467532467533,44.97716894977169,50.10570824524313,,64.1025641025641,79.957805907173,63.5
SYY,Sysco Corporation,Consumer Defensive,Food Distribution,36528037888,76.27,20.557951,20.8374439370202,0.82345,0.18462999,,478178260,477546539.0,0.1039251229302109,0.02153612979032348,69.62025316455696,64.67532467532467,94.74885844748859,12.26215644820296,,44.230769230769226,66.87763713080169,63.5
UPS,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,90439188480,106.44,16.22561,17.436161575580556,0.33772,0.22601,,745633402,744390491.0,0.028512383702721352,0.005855486590935707,81.64556962025317,76.36363636363637,77.6255707762557,17.758985200845668,,35.04273504273504,41.139240506329116,63.3
TGT,Target Corporation,Consumer Defensive,Discount Stores,57893056512,127.84,15.724477,22.35145225049705,0.24034001,0.27934,,452855589,451352108.0,0.27029004888663943,0.005985525795168722,83.12236286919831,61.038961038961034,67.12328767123287,21.56448202959831,,64.74358974358975,41.35021097046413,63.3
BALL,Ball Corporation,Consumer Cyclical,Packaging & Containers,17161549824,64.48,19.539394,19.424503907658035,0.16122,0.19588,,266153058,265031492.0,0.25176696166909285,0.08294933659237062,72.36286919831223,69.0909090909091,48.858447488584474,14.587737843551796,,63.46153846153846,97.46835443037975,63.3
URI,"United Rentals, Inc.",Industrials,Rental & Leasing Services,50155978752,796.15,20.620306,25.98418814544593,0.28357,0.38356,,62886315,62625828.0,0.23980295137464455,0.03383716813460062,68.9873417721519,50.38961038961038,72.3744292237443,38.90063424947146,,61.53846153846154,77.84810126582279,63.3
RF,Regions Financial Corporation,Financial Services,Banks - Regional,24031916032,28.13,11.672198,,0.11895,0.0,,854316271,859107870.0,0.35031794338817224,0.04564174763668211,93.24894514767934,49.87012987012987,33.789954337899545,2.00845665961945,,72.86324786324786,87.55274261603375,63.1
DHI,"D.R. Horton, Inc.",Consumer Cyclical,Residential Construction,43609624576,149.81,13.619091,,0.13477,0.22068001,,289703395,256793089.0,0.13926862134283055,0.0854838436503824,88.60759493670886,49.87012987012987,41.0958904109589,17.12473572938689,,50.641025641025635,97.8902953586498,63.1
DG,Dollar General Corporation,Consumer Defensive,Discount Stores,27898269696,126.68,18.493431,12.900029332879411,0.18992001,0.30661,,220226320,218612061.0,0.4023282375570592,-0.001286720408840633,73.83966244725738,86.49350649350649,56.849315068493155,25.36997885835095,,76.28205128205127,27.42616033755274,62.8
DELL,Dell Technologies Inc.,Technology,Computer Hardware,130251644928,196.55,22.617952,19.714934094266276,,0.20125,,318358135,295074755.0,1.002089462526488,0.06372177098113609,60.970464135021096,68.05194805194805,50.114155251141554,15.644820295983086,,94.23076923076923,93.88185654008439,62.7
CFG,"Citizens Financial Group, Inc.",Financial Services,Banks - Regional,27457218560,64.45,15.2725115,,,0.0,,426023578,421750562.0,0.653882566568851,0.02565288116313794,84.38818565400844,49.87012987012987,50.114155251141554,2.00845665961945,,88.67521367521367,70.88607594936708,62.7
EBAY,eBay Inc.,Consumer Cyclical,Internet Retail,47301799936,104.65,24.565727,63.824321736002126,0.40847,0.71449995,,448000000,446078080.0,0.4548475239367233,0.04670912951167728,54.43037974683544,12.987012987012992,84.93150684931507,84.56659619450318,,80.34188034188034,88.18565400843882,62.6
TXT,Textron Inc.,Industrials,Aerospace & Defense,15955020800,91.61,17.892578,18.7018560581566,0.12242,0.18035,,174098891,172922400.0,0.31580502705529,0.04729892219234385,76.16033755274262,72.20779220779221,35.84474885844749,11.416490486257928,,69.87179487179486,88.60759493670885,62.3
MTB,M&T Bank Corporation,Financial Services,Banks - Regional,32491321344,218.79,12.284672,,0.102910005,0.0,,146917000,146233836.0,0.2774135287973424,0.0826618678126115,92.61603375527426,49.87012987012987,27.397260273972602,2.00845665961945,,65.17094017094017,97.25738396624473,62.0
ALLE,Allegion plc,Industrials,Security & Protection Services,12432517120,144.32,19.371813,24.59145450535951,0.36084,0.45196998,,86145484,84906712.0,0.14222019712432604,0.002176657089145149,72.9957805907173,54.28571428571429,80.13698630136986,50.7399577167019,,51.06837606837607,34.38818565400844,61.9
ADP,"Automatic Data Processing, Inc.",Technology,Software - Application,81079836672,200.47,19.275963,23.44847368568345,0.73843,0.48351002,,402644364,401742441.0,-0.29794245628654203,0.009584664536741214,73.41772151898735,57.14285714285714,93.83561643835617,55.602536997885835,,6.623931623931624,48.31223628691983,61.9
LEN,Lennar Corporation,Consumer Cyclical,Residential Construction,22854019072,92.79,13.35108,6.635888613628822,0.08076,0.16871001,,215244398,212747542.0,-0.16715275178822592,0.06632399193311996,89.87341772151899,96.88311688311688,16.210045662100455,10.782241014799155,,12.82051282051282,94.51476793248945,61.9
PFG,Principal Financial Group Inc,Financial Services,Asset Management,20853035008,96.17,18.318094,20.069569123079507,0.10524,0.44241002,,216449333,215382346.0,0.20023743827833038,0.03909489537284493,74.26160337552743,67.01298701298701,29.22374429223744,48.837209302325576,,57.90598290598291,82.91139240506328,61.9
WFC,Wells Fargo & Company,Financial Services,Banks - Diversified,250332069888,81.41,12.58269,,0.12028,0.0,,3064340053,3055943761.0,0.20699131219145425,0.05969240862945732,91.77215189873418,49.87012987012987,34.47488584474886,2.00845665961945,,58.54700854700855,92.82700421940928,61.7
AVY,Avery Dennison Corporation,Consumer Cyclical,Packaging & Containers,13266649088,172.48,19.599998,21.446680799509178,0.30212998,0.28754,,76917031,76307506.0,0.0007706797586392089,0.03662775056905733,71.94092827004219,62.077922077922075,74.88584474885845,22.198731501057082,,30.982905982905983,80.59071729957806,61.7
JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,836862214144,310.29,14.860633,,0.16465001,0.0,,2679500000,2665245060.0,0.27937838526220016,0.03622643907078085,85.44303797468355,49.87012987012987,49.77168949771689,2.00845665961945,,65.8119658119658,80.16877637130801,61.5
VICI,VICI Properties Inc.,Real Estate,REIT - Diversified,31011371008,29.01,11.1149435,21.142039602393098,0.10217,0.9914,,1068988999,1064291352.0,-0.07123207454493051,-0.011780649822367316,94.09282700421942,63.116883116883116,27.168949771689498,98.94291754756871,,22.863247863247864,13.291139240506327,61.4
BIIB,Biogen Inc.,Healthcare,Drug Manufacturers - General,26027626496,177.35,20.15341,13.132746764684152,0.07394,0.78946,,146758528,146275692.0,0.43135357323324225,-0.007416036882955962,71.30801687763713,85.45454545454545,14.15525114155251,91.5433403805497,,79.48717948717949,15.400843881856542,61.1
IQV,"IQVIA Holdings, Inc.",Healthcare,Diagnostics & Research,29945264128,176.46,22.5364,13.509396281724339,0.21438,0.33291999,,167866339,161247243.0,0.04925650562538655,0.03691084611016468,61.60337552742617,84.4155844155844,61.18721461187214,28.541226215644823,,37.17948717948718,81.0126582278481,61.1
AON,Aon plc,Financial Services,Insurance Brokers,71315521536,331.8,19.49471,23.306677513924335,0.4694,0.47197,,214254496,208032545.0,-0.1474690408479067,0.006944444444444444,72.78481012658227,57.92207792207793,88.35616438356165,53.911205073995774,,14.743589743589745,43.037974683544306,61.1
BAC,Bank of America Corporation,Financial Services,Banks - Diversified,385225162752,53.91,13.410448,,0.10644,0.0,,7129908032,7102457886.0,0.29987545062313603,0.0523459694474034,89.24050632911393,49.87012987012987,29.45205479452055,2.00845665961945,,67.94871794871796,90.92827004219409,60.8
BK,The Bank of New York Mellon Cor,Financial Services,Banks - Diversified,92979470336,135.1,16.741018,,0.13472,0.0,,686379000,684525777.0,0.5615201073701056,0.04102652993658731,79.74683544303798,49.87012987012987,40.8675799086758,2.00845665961945,,84.4017094017094,85.86497890295358,60.8
UNP,Union Pacific Corporation,Industrials,Railroads,149096366080,251.14,20.963272,38.054201431613635,0.40377,0.56353,,593678300,592091933.0,0.10983624913618847,0.018196996345466378,67.51054852320675,30.38961038961039,84.24657534246576,66.38477801268499,,46.15384615384615,60.337552742616026,60.8
GEHC,GE HealthCare Technologies Inc.,Healthcare,Medical Devices,34066624512,74.66,16.40879,20.19361186698805,0.22378,0.39985,,456290143,454482783.0,0.02241858488633608,0.0026683864941212995,80.59071729957806,66.23376623376623,63.242009132420094,41.014799154334035,,33.97435897435898,35.0210970464135,60.7
PFE,"Pfizer, Inc.",Healthcare,Drug Manufacturers - General,156771090432,27.56,20.264706,11.67309282340487,0.08886,0.75807,,5688356129,5678534107.0,0.2420399444765309,-0.003354508280867305,71.09704641350211,88.57142857142857,19.63470319634703,88.58350951374207,,62.39316239316239,19.831223628691983,60.7
CPB,The Campbell's Company,Consumer Defensive,Packaged Foods,6258095104,20.99,11.407608,7.255762708619602,0.13891,0.29610002,,298146488,192188208.0,-0.41813911782174484,-8.3865228949425e-05,93.67088607594937,96.36363636363636,42.23744292237443,23.678646934460886,,2.7777777777777777,30.801687763713083,60.7
AMGN,Amgen Inc.,Healthcare,Drug Manufacturers - General,191530729472,355.3,24.933332,25.53104715365033,1.0610299,0.70783997,,539067675,537612192.0,0.22755581182477355,-0.0033519553072625698,52.53164556962025,52.20779220779222,96.57534246575342,83.93234672304439,,59.61538461538461,20.042194092827003,60.5
STT,State Street Corporation,Financial Services,Asset Management,40535445504,145.43,14.764465,,0.11261,0.0,,277035190,346433384.0,0.5742473029369318,0.033551490946739204,85.8649789029536,49.87012987012987,31.963470319634702,2.00845665961945,,85.25641025641025,77.0042194092827,60.5
CRM,"Salesforce, Inc.",Technology,Software - Application,168115224576,182.14,23.351282,10.27159706590551,0.123959996,0.77676004,,818053744,897682110.0,-0.2903212155049187,0.034303534303534305,58.22784810126582,92.72727272727272,37.21461187214612,89.64059196617336,,7.051282051282051,78.48101265822784,60.5
JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers - General,564350156800,234.18,21.231188,,,0.67997,,2408613219,2406091296.0,0.5675458745642176,-0.0004225313491671105,66.24472573839662,49.87012987012987,50.114155251141554,80.54968287526427,,84.61538461538461,29.535864978902953,60.4
BR,"Broadridge Financial Solutions,",Technology,Information Technology Services,19020699648,162.92,18.022123,15.89744786845231,0.41793,0.31219998,,116748715,116178981.0,-0.28642757445367,0.0023285555555555555,75.73839662447257,78.96103896103897,85.84474885844749,26.42706131078224,,7.264957264957266,34.810126582278485,60.3
RL,Ralph Lauren Corporation,Consumer Cyclical,Apparel Manufacturing,23460659200,386.88,26.318369,41.01872286685975,0.33846,0.69649005,,38655137,38058637.0,0.6814637665154575,0.020080808949300432,48.9451476793249,28.05194805194805,78.08219178082192,82.4524312896406,,89.74358974358975,63.71308016877637,60.2
NTRS,Northern Trust Corporation,Financial Services,Asset Management,30099922944,159.16,18.210527,,0.13492,0.0,,185320921,182640856.0,0.5844865394070475,0.049151250111841245,75.31645569620254,49.87012987012987,41.32420091324201,2.00845665961945,,85.8974358974359,89.87341772151899,60.1
PGR,Progressive Corporation (The),Financial Services,Insurance - Property & Casualty,118501769216,202.58,10.309415,,0.37903,0.18562001,,584400000,582208500.0,-0.2142543188948053,-0.00017064846416382253,95.78059071729957,49.87012987012987,81.9634703196347,12.684989429175475,,9.82905982905983,30.590717299578056,59.8
MRSH,Marsh,Financial Services,Insurance Brokers,84928266240,175.8,21.975,17.10409921717864,0.27571,0.43853,,481794501,480840548.0,-0.23847643885346445,0.021331713778323328,63.50210970464135,76.88311688311688,71.68949771689498,47.99154334038055,,8.333333333333332,66.24472573839662,59.5
EG,"Everest Group, Ltd.",Financial Services,Insurance - Reinsurance,14196733952,351.49,9.301137,,0.10847,0.124960005,,40020144,31017213.0,-0.059635275344771435,0.053016752412858636,96.83544303797468,49.87012987012987,30.136986301369863,7.6109936575052854,,23.931623931623932,91.35021097046413,59.3
ELV,"Elevance Health, Inc.",Healthcare,Healthcare Plans,71298637824,323.05,12.819444,20.97173032512208,0.1325,0.25563,,219664888,220201460.0,-0.2857039030225728,0.02969846165830317,91.13924050632912,63.896103896103895,40.41095890410959,19.873150105708245,,7.478632478632479,75.31645569620254,59.2
RMD,ResMed Inc.,Healthcare,Medical Instruments & Supplies,33297829888,228.12,22.563799,23.49218878545218,0.25676,0.61474,,145678401,144788306.0,0.055525471465944165,0.008134344690040563,61.392405063291136,56.88311688311689,69.40639269406392,74.20718816067652,,38.46153846153847,45.78059071729958,59.1
HST,"Host Hotels & Resorts, Inc.",Real Estate,REIT - Hotel & Motel,14711695360,21.12,19.2,12.438550798605316,0.11489,0.28832,,687333299,641519972.0,,0.01616363896438278,73.62869198312237,87.27272727272728,32.87671232876712,22.832980972515855,,50.10683760683761,57.80590717299579,59.1
IBM,International Business Machines,Technology,Information Technology Services,237858553856,253.47,22.773584,18.078994155398544,0.35158002,0.58186,,938409072,936073912.0,0.04216190058314145,-0.01151049692241654,60.337552742616026,74.54545454545455,79.22374429223744,69.13319238900634,,36.53846153846153,13.502109704641349,59.0
C,"Citigroup, Inc.",Financial Services,Banks - Diversified,231224983552,132.18,16.338688,,0.07649,0.0,,1705600000,1699869184.0,0.8003576302420438,0.06900348087226212,81.0126582278481,49.87012987012987,14.840182648401825,2.00845665961945,,92.3076923076923,95.56962025316456,58.9
TMUS,"T-Mobile US, Inc.",Communication Services,Telecom Services,221095198720,197.67,20.31552,27.648996386515087,0.18177,0.63165003,,1101862739,515484445.0,-0.19937164395077206,0.03289331500897053,70.25316455696202,47.7922077922078,55.02283105022832,76.74418604651163,,11.538461538461538,76.79324894514767,58.9
PNC,"PNC Financial Services Group, I",Financial Services,Banks - Regional,90681810944,224.81,13.055169,,0.12104,0.0,,402000000,399010077.0,0.34051081186079984,0.013949536968396537,90.29535864978902,49.87012987012987,34.70319634703196,2.00845665961945,,71.7948717948718,54.85232067510548,58.5
FFIV,"F5, Inc.",Technology,Software - Infrastructure,17660864512,310.87,25.712986,25.91223339348355,0.20844,0.81385005,,56519273,55901517.0,0.12486309077415549,0.02141677561411959,50.63291139240506,50.90909090909091,60.04566210045662,93.02325581395348,,48.07692307692308,66.66666666666666,58.5
HAL,Halliburton Company,Energy,Oil & Gas Equipment & Services,31114921984,37.15,24.766668,14.54223173018135,0.12274,0.15705,,835157457,832447676.0,0.6946194166002112,0.03847684101382488,53.58649789029536,82.85714285714285,36.07305936073059,10.359408033826638,,90.38461538461539,82.27848101265823,58.0
